age_certification,disneyplus,full_path,globoplay,hbomax,id,imdbPopularity,imdbScore,imdbVotes,justwatchScore,lower_title,movie_genre,netflix,object_type,original_release_year,original_title,paramountplus,primevideo,production_countrie,runtime,starplus,title,tmdbPopularity,tmdbScore,website_url
16,False,/br/filme/atomic-blonde-agente-especial,True,False,tm244634,75.51,6.7,206745,0.905737308605,atomicblonde,act,False,MOVIE,2017,Atomic Blonde,False,True,SE,115,False,Atomic Blonde: Agente Especial,75.51,6.418,www.justwatch.com/br/filme/atomic-blonde-agente-especial
,False,/br/filme/beautiful-boy,False,False,tm373034,56.883,7.4,99992,0.926912595967,beautifulboy,drm,False,MOVIE,2018,Beautiful Boy,False,True,US,119,False,Beautiful Boy,56.883,7.558,www.justwatch.com/br/filme/beautiful-boy
14,False,/br/filme/blackkklansman-o-infiltrado,True,False,tm359260,61.099,7.5,291455,0.950782228051,blackkklansman,cmy,False,MOVIE,2018,BlacKkKlansman,False,True,US,135,False,BlacKkKlansman: O Infiltrado,61.099,7.516,www.justwatch.com/br/filme/blackkklansman-o-infiltrado
16,False,/br/filme/suspiria,False,False,tm244318,45.61,6.7,92533,0.813346670472,suspiria,hrr,False,MOVIE,2018,Suspiria,False,True,IT,152,False,Suspiria,45.61,6.9,www.justwatch.com/br/filme/suspiria
14,False,/br/filme/fatima-2020,False,True,tm471878,20.828,6.6,4100,0.634249249673,fatima,drm,False,MOVIE,2020,Fatima,False,True,PT,113,False,Fátima,20.828,7.39,www.justwatch.com/br/filme/fatima-2020
14,False,/br/filme/the-matrix-resurrections,False,True,tm827124,131.174,5.7,280022,0.67614816033,thematrixresurrections,scf,False,MOVIE,2021,The Matrix Resurrections,False,True,US,148,False,Matrix Resurrections,131.174,6.4,www.justwatch.com/br/filme/the-matrix-resurrections
16,False,/br/filme/o-esquadrao-suicida,False,True,tm299698,230.097,7.2,410313,0.883833525429,thesuicidesquad,act,False,MOVIE,2021,The Suicide Squad,False,True,US,132,False,O Esquadrão Suicida,230.097,7.525,www.justwatch.com/br/filme/o-esquadrao-suicida
16,False,/br/filme/2067,False,False,tm447387,27.779,4.9,11785,0.606265307134,2067,scf,False,MOVIE,2020,2067,False,True,AU,114,False,2067,27.779,5.3,www.justwatch.com/br/filme/2067
16,False,/br/filme/those-who-wish-me-dead,False,True,tm817523,87.371,6,72740,0.791682689608,thosewhowishmedead,trl,False,MOVIE,2021,Those Who Wish Me Dead,False,True,US,100,False,Aqueles Que Me Desejam a Morte,87.371,6.657,www.justwatch.com/br/filme/those-who-wish-me-dead
,False,/br/filme/kaleidoscope-2017,False,False,tm246348,11.185,5.8,1036,,kaleidoscope,trl,False,MOVIE,2017,Kaleidoscope,False,True,GB,100,False,Caleidoscópio,11.185,5.5,www.justwatch.com/br/filme/kaleidoscope-2017
14,False,/br/filme/the-accountant,False,True,tm204161,108.3,7.3,322334,0.951864962567,theaccountant,crm,False,MOVIE,2016,The Accountant,False,True,US,128,False,The Accountant - Acerto de Contas,108.3,7.068,www.justwatch.com/br/filme/the-accountant
,False,/br/filme/um-bilhete-para-longe-daqui,False,False,tm349440,21.251,5.9,2453,0.243761388934,theescape,drm,False,MOVIE,2018,The Escape,False,True,GB,102,False,Um Bilhete Para Longe Daqui,21.251,5.5,www.justwatch.com/br/filme/um-bilhete-para-longe-daqui
12,False,/br/filme/valerian-e-a-cidade-dos-mil-planetas,False,True,tm209528,105.2,6.4,197115,0.848687176787,valerianandthecityofathousandplanets,act,False,MOVIE,2017,Valerian and the City of a Thousand Planets,False,True,US,136,False,Valerian e a Cidade dos Mil Planetas,105.2,6.629,www.justwatch.com/br/filme/valerian-e-a-cidade-dos-mil-planetas
,False,/br/filme/alba,False,False,tm232858,1.971,6.7,481,,alba,drm,False,MOVIE,2016,Alba,False,True,MX,98,False,Alba,1.971,6.75,www.justwatch.com/br/filme/alba
12,False,/br/filme/lion,False,True,tm205254,37.678,8,251428,0.956580797738,lion,drm,False,MOVIE,2016,Lion,False,True,US,118,False,Lion - A Longa Estrada para Casa,37.678,8.074,www.justwatch.com/br/filme/lion
10,False,/br/filme/king-richard,False,True,tm820276,52.682,7.5,136951,0.927342265793,kingrichard,drm,False,MOVIE,2021,King Richard,False,True,US,144,False,King Richard: Para Além do Jogo,52.682,7.674,www.justwatch.com/br/filme/king-richard
16,False,/br/filme/the-green-knight,False,True,tm852712,42.143,6.6,118248,0.709343591794,thegreenknight,fnt,False,MOVIE,2021,The Green Knight,False,True,US,130,False,A Lenda do Cavaleiro Verde,42.143,6.6,www.justwatch.com/br/filme/the-green-knight
,False,/br/filme/proximity-2020,False,False,tm885511,57.334,4.8,6851,0.587591152411,proximity,scf,False,MOVIE,2020,Proximity,False,True,US,119,False,A Presença,57.334,6.435,www.justwatch.com/br/filme/proximity-2020
,False,/br/filme/blood-fest,False,False,tm373875,12.759,5.4,6586,0.721873808845,bloodfest,cmy,False,MOVIE,2018,Blood Fest,False,True,US,93,False,Festival Sangrento,12.759,5.42,www.justwatch.com/br/filme/blood-fest
L,False,/br/filme/paddington-2,False,False,tm222161,70.8,7.8,94163,0.906997093243,paddington2,cmy,False,MOVIE,2017,Paddington 2,False,True,FR,103,False,Paddington 2,70.8,7.456,www.justwatch.com/br/filme/paddington-2
12,False,/br/filme/minari,False,False,tm822043,35.578,7.4,97282,0.896748436187,minari,drm,False,MOVIE,2021,Minari,False,True,US,115,False,Minari,35.578,7.4,www.justwatch.com/br/filme/minari
,False,/br/filme/bad-investigate,False,False,tm373036,5.558,6.4,807,,badinvestigate,crm,False,MOVIE,2018,Bad Investigate,False,True,PT,120,False,Bad Investigate,5.558,6.6,www.justwatch.com/br/filme/bad-investigate
16,False,/br/filme/copshop,False,True,tm1038619,16.038,6.2,38840,0.805563999353,copshop,trl,False,MOVIE,2021,Copshop,False,True,US,107,False,Copshop - Não Fazemos Prisioneiros,16.038,6.2,www.justwatch.com/br/filme/copshop
16,False,/br/filme/moonlight,False,False,tm245132,38.473,7.4,332166,0.872989243161,moonlight,drm,False,MOVIE,2016,Moonlight,False,True,US,111,False,Moonlight,38.473,7.391,www.justwatch.com/br/filme/moonlight
16,False,/br/filme/vivarium,False,False,tm336036,45.768,5.9,73824,0.719603803717,vivarium,trl,False,MOVIE,2019,Vivarium,False,True,DK,97,False,Viveiro,45.768,6.065,www.justwatch.com/br/filme/vivarium
,False,/br/filme/los-anos-azules,False,False,tm307050,1.4,6.7,187,,losaosazules,drm,False,MOVIE,2017,Los años azules,False,True,MX,102,False,The Blue Years,1.4,5.2,www.justwatch.com/br/filme/los-anos-azules
16,False,/br/filme/millennium-os-homens-que-nao-amavam-as-mulheres,False,True,tm161802,72.03,7.8,495230,0.941273492868,thegirlwiththedragontattoo,trl,False,MOVIE,2011,The Girl with the Dragon Tattoo,False,True,SE,158,False,Millennium 1: Os Homens Que Odeiam as Mulheres,72.03,7.368,www.justwatch.com/br/filme/millennium-os-homens-que-nao-amavam-as-mulheres
12,False,/br/filme/o-hobbit-uma-jornada-inesperada,False,False,tm64834,98.356,7.8,873758,0.920870755536,thehobbitanunexpectedjourney,act,False,MOVIE,2012,The Hobbit: An Unexpected Journey,False,True,NZ,169,False,The Hobbit: An Unexpected Journey,98.356,7.352,www.justwatch.com/br/filme/o-hobbit-uma-jornada-inesperada
16,False,/br/filme/um-cidadao-exemplar,False,False,tm133809,67.755,7.4,320216,0.944448541073,lawabidingcitizen,trl,False,MOVIE,2009,Law Abiding Citizen,False,True,US,109,False,Um Cidadão Exemplar,67.755,7.385,www.justwatch.com/br/filme/um-cidadao-exemplar
L,False,/br/filme/o-principe-do-egito,True,False,tm61366,79.265,7.2,146569,0.922048095341,theprinceofegypt,act,False,MOVIE,1998,The Prince of Egypt,False,True,US,99,False,O Príncipe do Egipto,79.265,7.279,www.justwatch.com/br/filme/o-principe-do-egito
12,False,/br/filme/circulo-de-fogo,False,True,tm168436,89.109,6.9,531329,0.907430615815,pacificrim,scf,False,MOVIE,2013,Pacific Rim,False,True,US,131,False,Batalha do Pacífico,89.109,6.891,www.justwatch.com/br/filme/circulo-de-fogo
18,False,/br/filme/cassino,True,False,tm16195,43.068,8.2,564691,0.961035188752,casino,drm,False,MOVIE,1995,Casino,False,True,FR,179,False,Cassino,43.068,8,www.justwatch.com/br/filme/cassino
14,False,/br/filme/rec,False,False,tm77399,39.406,7.4,196949,0.919136206189,rec,trl,False,MOVIE,2007,[REC],False,True,ES,78,False,[Rec],39.406,7.195,www.justwatch.com/br/filme/rec
18,False,/br/filme/pleasure-or-pain,False,False,tm38126,29.662,4.2,2665,0.281650859694,pleasureorpain,trl,False,MOVIE,2013,Pleasure or Pain,False,True,US,102,False,Todos Os Tons Do Prazer,29.662,4.868,www.justwatch.com/br/filme/pleasure-or-pain
16,False,/br/filme/american-pie-a-primeira-vez-e-inesquecivel,True,False,tm57601,74.144,7,434147,0.908357084162,americanpie,cmy,False,MOVIE,1999,American Pie,False,True,US,95,False,American Pie - A Primeira Vez,74.144,6.583,www.justwatch.com/br/filme/american-pie-a-primeira-vez-e-inesquecivel
16,False,/br/filme/lord-of-war,False,False,tm170756,53.631,7.6,337241,0.949584953209,lordofwar,drm,False,MOVIE,2005,Lord of War,False,True,US,121,False,O Senhor da Guerra,53.631,7.311,www.justwatch.com/br/filme/lord-of-war
,False,/br/filme/amazing-journey-the-story-of-the-who,False,False,tm76253,2.434,8.2,1362,,amazingjourneythestoryofthewho,doc,False,MOVIE,2007,Amazing Journey: The Story of The Who,False,True,US,96,False,Amazing Journey: The Story of The Who,2.434,7,www.justwatch.com/br/filme/amazing-journey-the-story-of-the-who
14,False,/br/filme/matador-de-aluguel,False,False,tm140433,53.877,6.7,101331,0.912827463376,roadhouse,act,False,MOVIE,1989,Road House,False,True,US,114,False,Profissão: Duro,53.877,6.717,www.justwatch.com/br/filme/matador-de-aluguel
12,False,/br/filme/uma-ponte-longe-demais,False,False,tm1398,35.987,7.4,61623,0.908811320637,abridgetoofar,drm,False,MOVIE,1977,A Bridge Too Far,False,True,US,175,False,Uma Ponte Longe Demais,35.987,7.218,www.justwatch.com/br/filme/uma-ponte-longe-demais
14,False,/br/filme/1984-1984,False,False,tm170564,32.078,7.1,79126,0.861386850244,nineteeneightyfour,drm,False,MOVIE,1984,Nineteen Eighty-Four,False,True,GB,113,False,1984,32.078,6.82,www.justwatch.com/br/filme/1984-1984
16,False,/br/filme/class,False,False,tm55306,30.628,6,12097,0.609160520046,class,drm,False,MOVIE,1983,Class,False,True,US,98,False,Uma Questão de Classe,30.628,5.9,www.justwatch.com/br/filme/class
14,False,/br/filme/o-exterminador-do-futuro,False,False,tm163236,403.457,8.1,925171,0.978569775256,theterminator,act,False,MOVIE,1984,The Terminator,False,True,GB,107,False,O Exterminador Implacável,403.457,7.663,www.justwatch.com/br/filme/o-exterminador-do-futuro
12,False,/br/filme/hitch-conselheiro-amoroso,False,False,tm176763,47.57,6.6,335654,0.906531983714,hitch,cmy,False,MOVIE,2005,Hitch,False,True,US,118,False,Hitch - A Cura para o Homem Comum,47.57,6.559,www.justwatch.com/br/filme/hitch-conselheiro-amoroso
16,False,/br/filme/john-wick,True,False,tm153649,92.559,7.4,740029,0.965004836383,johnwick,trl,False,MOVIE,2014,John Wick,False,True,US,101,False,John Wick,92.559,7.429,www.justwatch.com/br/filme/john-wick
16,False,/br/filme/triangulo-do-medo,False,False,tm142472,35.042,6.9,130009,0.886870892925,triangle,hrr,False,MOVIE,2009,Triangle,False,True,AU,99,False,Triângulo,35.042,6.922,www.justwatch.com/br/filme/triangulo-do-medo
12,False,/br/filme/o-senhor-dos-aneis-o-retorno-do-rei,False,True,tm142381,124.551,9,1981492.0,0.972446062829,thelordoftheringsthereturnoftheking,fnt,False,MOVIE,2003,The Lord of the Rings: The Return of the King,False,True,NZ,201,False,O Senhor dos Anéis: O Regresso do Rei,124.551,8.5,www.justwatch.com/br/filme/o-senhor-dos-aneis-o-retorno-do-rei
14,False,/br/filme/identidade-desconhecida,True,False,tm108160,61.191,7.8,576769,0.975158209339,thebourneidentity,act,False,MOVIE,2002,The Bourne Identity,False,True,US,119,True,Identidade Desconhecida,61.191,7.468,www.justwatch.com/br/filme/identidade-desconhecida
14,False,/br/filme/sem-limites,False,False,tm161959,61.563,7.4,612852,0.962838508997,limitless,scf,False,MOVIE,2011,Limitless,False,True,US,106,False,Sem Limites,61.563,7.2,www.justwatch.com/br/filme/sem-limites
,False,/br/filme/um-lugar-chamado-notting-hill,True,False,tm39130,130.156,7.2,342709,0.942539376277,nottinghill,rma,False,MOVIE,1999,Notting Hill,False,True,GB,124,True,Um Lugar Chamado Notting Hill,130.156,7.262,www.justwatch.com/br/filme/um-lugar-chamado-notting-hill
14,False,/br/filme/morte-no-funeral,False,False,tm71281,19.515,7.3,121056,0.918610354904,deathatafuneral,cmy,False,MOVIE,2007,Death at a Funeral,False,True,GB,90,False,Morte Num Funeral,19.515,6.891,www.justwatch.com/br/filme/morte-no-funeral
16,False,/br/filme/the-secret-in-their-eyes,False,False,tm151065,33.471,8.2,222607,0.958893660021,elsecretodesusojos,trl,False,MOVIE,2009,El secreto de sus ojos,False,True,ES,129,True,O Segredo dos Seus Olhos,33.471,8,www.justwatch.com/br/filme/the-secret-in-their-eyes
12,False,/br/filme/lars-and-the-real-girl,False,False,tm74871,33.739,7.3,155573,0.9020371436,larsandtherealgirl,cmy,False,MOVIE,2007,Lars and the Real Girl,False,True,US,106,False,Lars e o Verdadeiro Amor,33.739,7.172,www.justwatch.com/br/filme/lars-and-the-real-girl
,False,/br/filme/thriller-40,False,False,tm1281969,10.83,7.9,1412,0.720921295298,thriller40,doc,False,MOVIE,2023,Thriller 40,True,False,US,88,False,Thriller 40,10.83,8.7,www.justwatch.com/br/filme/thriller-40
L,False,/br/filme/monster-high-2,False,False,tm1383742,44.013,5.6,831,0.400695559085,monsterhigh2,act,False,MOVIE,2023,Monster High 2,True,False,US,93,False,Monster High 2,44.013,7.2,www.justwatch.com/br/filme/monster-high-2
18,False,/br/filme/esposa,True,False,tm1145913,76.353,4.9,4647,0.527955342979,wifelike,crm,False,MOVIE,2022,Wifelike,True,False,US,105,False,Mulher?,76.353,6.856,www.justwatch.com/br/filme/esposa
L,False,/br/filme/jornada-nas-estrelas-v-a-ultima-fronteira,False,False,tm133088,47.149,5.5,64184,0.824165736224,startrekvthefinalfrontier,scf,False,MOVIE,1989,Star Trek V: The Final Frontier,True,False,US,106,False,Star Trek V: A Última Fronteira,47.149,5.7,www.justwatch.com/br/filme/jornada-nas-estrelas-v-a-ultima-fronteira
14,False,/br/filme/beavis-and-butt-head-do-the-universe-2022,False,False,tm1172897,13.932,7,13259,0.764476162716,beavisandbuttheaddotheuniverse,ani,False,MOVIE,2022,Beavis and Butt-Head Do the Universe,True,False,US,86,False,Beavis e Butt-Head Detonam o Universo,13.932,6.957,www.justwatch.com/br/filme/beavis-and-butt-head-do-the-universe-2022
14,False,/br/filme/re-comecos,False,False,tm491208,24.872,5.7,5594,0.514836892243,endingsbeginnings,drm,True,MOVIE,2020,"Endings, Beginnings",True,False,US,110,False,(Re)Começos,24.872,6.096,www.justwatch.com/br/filme/re-comecos
,False,/br/filme/o-cemiterio-maldito-ii,False,False,tm126615,34.743,4.9,23474,0.654152027711,petsemataryii,hrr,False,MOVIE,1992,Pet Sematary II,True,False,US,100,False,Cemitério Vivo II,34.743,5.4,www.justwatch.com/br/filme/o-cemiterio-maldito-ii
,False,/br/filme/pay-or-die,False,False,tm1297463,2.049,7.3,111,0.179523521166,payordie,doc,False,MOVIE,2023,Pay or Die,True,False,US,75,False,Pay or Die,2.049,6.7,www.justwatch.com/br/filme/pay-or-die
,False,/br/filme/as-we-speak,False,False,tm1418883,13.318,6.4,97,,aswespeak,doc,False,MOVIE,2024,As We Speak,True,False,US,96,False,As We Speak,13.318,,www.justwatch.com/br/filme/as-we-speak
,False,/br/filme/south-park-joining-the-panderverse,False,False,tm1396858,21.286,7.8,10625,0.836512871795,southparkjoiningthepanderverse,scf,False,MOVIE,2023,South Park: Joining the Panderverse,True,False,US,49,False,South Park: Entrando no Panderverso,21.286,7.9,www.justwatch.com/br/filme/south-park-joining-the-panderverse
L,True,/br/filme/indiana-jones-e-o-templo-da-perdicao,True,False,tm168802,60.921,7.5,535745,0.957074194514,indianajonesandthetempleofdoom,act,False,MOVIE,1984,Indiana Jones and the Temple of Doom,True,False,US,118,False,Indiana Jones e o Templo Perdido,60.921,7.297,www.justwatch.com/br/filme/indiana-jones-e-o-templo-da-perdicao
14,False,/br/filme/the-expendables-3,True,False,tm147761,62.948,6.1,196371,0.860209022665,theexpendables3,act,False,MOVIE,2014,The Expendables 3,True,False,US,126,False,Os Mercenários 3,62.948,6.224,www.justwatch.com/br/filme/the-expendables-3
12,False,/br/filme/alem-da-escuridao-star-trek,False,False,tm188442,71.568,7.7,497280,0.938159219011,startrekintodarkness,act,False,MOVIE,2013,Star Trek Into Darkness,True,False,US,129,False,Star Trek: Além da Escuridão,71.568,7.327,www.justwatch.com/br/filme/alem-da-escuridao-star-trek
,False,/br/filme/organ-trail,True,False,tm1183657,13.259,5,1405,0.46355301467,organtrail,wsn,False,MOVIE,2023,Organ Trail,True,False,US,112,False,Sobrevivência,13.259,6.424,www.justwatch.com/br/filme/organ-trail
,False,/br/filme/the-tigers-apprentice,False,False,tm471114,57.338,5.7,1477,0.601594963894,thetigersapprentice,fnt,False,MOVIE,2024,The Tiger's Apprentice,True,False,US,84,False,O Aprendiz do Tigre,57.338,7.7,www.justwatch.com/br/filme/the-tigers-apprentice
,False,/br/filme/assassin-club,True,False,tm1067512,36.75,4.7,2829,0.443229555692,assassinclub,act,False,MOVIE,2023,Assassin Club,True,False,US,111,False,Clube de Assassinos,36.75,6.1,www.justwatch.com/br/filme/assassin-club
12,False,/br/filme/star-trek-beyond,False,False,tm122828,167.066,7,240862,0.933368537997,startrekbeyond,scf,False,MOVIE,2016,Star Trek Beyond,True,False,US,122,False,Star Trek: Além do Universo,167.066,6.784,www.justwatch.com/br/filme/star-trek-beyond
,False,/br/filme/mercy-2023,True,False,tm1327397,25.283,4.6,900,0.466782015512,mercy,trl,False,MOVIE,2023,Mercy,True,False,CA,85,False,Mercy - Golpe de Misericórdia,25.283,6.36,www.justwatch.com/br/filme/mercy-2023
10,False,/br/filme/transformers-a-vinganca-dos-derrotados,True,False,tm138894,22.736,6,428790,0.848052752082,transformersrevengeofthefallen,scf,True,MOVIE,2009,Transformers: Revenge of the Fallen,True,False,US,149,True,Transformers: Retaliação,22.736,6.2,www.justwatch.com/br/filme/transformers-a-vinganca-dos-derrotados
12,False,/br/filme/amor-por-direito,False,False,tm211373,55.227,6.6,13235,0.624068867164,freeheld,rma,False,MOVIE,2015,Freeheld,True,True,US,103,False,Freeheld - Amor e Justiça,55.227,7.258,www.justwatch.com/br/filme/amor-por-direito
12,False,/br/filme/transformers-o-ultimo-cavaleiro,True,False,tm209527,81.772,5.2,169050,0.789879599576,transformersthelastknight,scf,True,MOVIE,2017,Transformers: The Last Knight,True,False,US,154,True,Transformers: O Último Cavaleiro,81.772,6.054,www.justwatch.com/br/filme/transformers-o-ultimo-cavaleiro
,False,/br/filme/madame-x-2021,False,False,tm993170,6.142,6.8,947,0.467755920544,madonnamadamex,msc,False,MOVIE,2021,Madonna: Madame X,True,False,US,116,False,Madonna: Madame X,6.142,7.386,www.justwatch.com/br/filme/madame-x-2021
L,False,/br/filme/jornada-nas-estrelas-primeiro-contato,False,False,tm113286,64.084,7.6,132126,0.928263141329,startrekfirstcontact,act,False,MOVIE,1996,Star Trek: First Contact,True,False,US,111,False,Star Trek: O Primeiro Contacto,64.084,7.3,www.justwatch.com/br/filme/jornada-nas-estrelas-primeiro-contato
12,False,/br/filme/milli-vanilli,False,False,tm1337790,13.316,7.5,1999,0.708519285889,millivanilli,doc,False,MOVIE,2023,Milli Vanilli,True,False,US,106,False,Milli Vanill: O Maior Escândalo do Mundo da Música,13.316,7.3,www.justwatch.com/br/filme/milli-vanilli
L,False,/br/filme/just-add-romance,False,False,tm459861,9.006,6.4,1664,0.585245009137,justaddromance,rma,False,MOVIE,2019,Just Add Romance,True,False,US,90,False,Uma Pitada de Amor,9.006,6.3,www.justwatch.com/br/filme/just-add-romance
,False,/br/filme/little-dixie,True,False,tm1284738,29.306,4.9,1581,0.454776266739,littledixie,drm,False,MOVIE,2023,Little Dixie,True,False,US,105,False,A Pequena Dixie,29.306,5.8,www.justwatch.com/br/filme/little-dixie
